chitchat	找 我 有 事
chitchat	有 事 找 我
chitchat	干 嘛 找 我
chitchat	什 么 事 找 我
sys_yes	对 是 我 本 人
chitchat	找 我 啥 事 儿
sys_yes	我 是 本 人 呢
sys_yes	哦 我 是
sys_yes	我 是 本 人
sys_yes	正 是 在 下
sys_yes	就 是 啊
sys_yes	没 错
sys_yes	没 有 错
sys_yes	不 错
sys_yes	对 呢
sys_yes	是 的 呢
sys_yes	试 试
sys_yes	是 是
sys_yes	是 是 是
sys_yes	对 了
sys_yes	对 咯
sys_yes	对 对 对
sys_yes	对 的 是
sys_yes	是 的 对
sys_yes	是 我 什 么 事
sys_yes	是 我 怎 么 了
sys_yes	是 我 干 什 么
sys_yes	是 我 干 啥
sys_yes	是 我 咋 了
sys_yes	怎 么 了 是 我
sys_yes	咋 了 是 我
sys_yes	干 嘛 是 我
sys_yes	是 我 有 事 吗
sys_yes	是 我 有 什 么 事
sys_yes	是 我 有 啥 事
sys_yes	是 我 什 么 事 情
sys_yes	是 我 怎 么 啦
sys_yes	是 我 有 啥 事 情
sys_yes	是 我 有 什 么 事 情
sys_yes	是 咋 了
sys_yes	是 有 事 吗
sys_yes	是 有 什 么 事
sys_yes	是 有 啥 事
sys_yes	是 怎 么 啦
sys_yes	是 有 啥 事 情
sys_yes	是 有 什 么 事 情
sys_yes	是 的 什 么 事
sys_yes	是 的 怎 么 了
sys_yes	是 的 干 啥
sys_yes	是 的 咋 了
sys_yes	是 的 有 事 吗
sys_yes	是 的 有 什 么 事
sys_yes	是 的 有 啥 事
sys_yes	是 的 怎 么 啦
sys_yes	是 的 有 啥 事 情
sys_yes	是 的 有 什 么 事 情
sys_yes	是 啊 什 么 事
sys_yes	是 啊 怎 么 了
sys_yes	是 啊 干 什 么
sys_yes	是 啊 干 啥
sys_yes	是 啊 咋 了
sys_yes	怎 么 了 是 啊
sys_yes	是 啊 有 事 吗
sys_yes	是 啊 有 什 么 事
sys_yes	是 啊 有 啥 事
sys_yes	是 啊 什 么 事 情
sys_yes	是 啊 怎 么 啦
sys_yes	是 啊 有 啥 事 情
sys_yes	是 啊 有 什 么 事 情
sys_yes	是 呀 什 么 事
sys_yes	是 呀 怎 么 了
sys_yes	是 呀 干 什 么
sys_yes	是 呀 干 啥
sys_yes	是 呀 咋 了
sys_yes	怎 么 了 是 呀
sys_yes	是 呀 有 事 吗
sys_yes	是 呀 有 什 么 事
sys_yes	是 呀 有 啥 事
sys_yes	是 呀 什 么 事 情
sys_yes	是 呀 怎 么 啦
sys_yes	是 呀 你 说 什 么 事
sys_yes	是 呀 有 啥 事 情
sys_yes	是 呀 有 什 么 事 情
sys_yes	是 哦 什 么 事
sys_yes	是 哦 怎 么 了
sys_yes	是 哦 干 什 么
sys_yes	是 哦 干 啥
sys_yes	是 哦 咋 了
sys_yes	怎 么 了 是 哦
sys_yes	是 哦 有 事 吗
sys_yes	是 哦 有 什 么 事
sys_yes	是 哦 有 啥 事
sys_yes	是 哦 什 么 事 情
sys_yes	是 哦 怎 么 啦
sys_yes	是 哦 你 说 什 么 事
sys_yes	是 哦 有 啥 事 情
sys_yes	是 哦 有 什 么 事 情
sys_yes	嗯 是 什 么 事
sys_yes	嗯 是 干 什 么
sys_yes	嗯 是 干 啥
sys_yes	嗯 是 咋 了
sys_yes	嗯 是 有 什 么 事
sys_yes	嗯 是 有 啥 事
sys_yes	嗯 是 什 么 事 情
sys_yes	嗯 是 怎 么 啦
sys_yes	嗯 是 你 说 什 么 事
sys_yes	嗯 是 有 啥 事 情
sys_yes	嗯 是 有 什 么 事 情
sys_yes	就 是 我 什 么 事
sys_yes	就 是 我 怎 么 了
sys_yes	就 是 我 干 什 么
sys_yes	就 是 我 干 啥
sys_yes	就 是 我 咋 了
sys_yes	怎 么 了 就 是 我
sys_yes	咋 了 就 是 我
sys_yes	干 嘛 就 是 我
sys_yes	就 是 我 有 事 吗
sys_yes	就 是 我 有 什 么 事
sys_yes	就 是 我 有 啥 事
sys_yes	就 是 我 什 么 事 情
sys_yes	就 是 我 怎 么 啦
sys_yes	就 是 我 有 啥 事 情
sys_yes	就 是 我 有 什 么 事 情
sys_yes	对 咋 了
sys_yes	对 有 事 吗
sys_yes	对 有 什 么 事
sys_yes	对 有 啥 事
sys_yes	对 什 么 事 情
sys_yes	对 怎 么 啦
sys_yes	对 有 啥 事 情
sys_yes	对 有 什 么 事 情
sys_yes	对 的 什 么 事
sys_yes	对 的 怎 么 了
sys_yes	对 的 干 啥
sys_yes	对 的 咋 了
sys_yes	对 的 有 事 吗
sys_yes	对 的 有 什 么 事
sys_yes	对 的 有 啥 事
sys_yes	对 的 怎 么 啦
sys_yes	对 的 有 啥 事 情
sys_yes	对 的 有 什 么 事 情
sys_yes	对 啊 什 么 事
sys_yes	对 啊 怎 么 了
sys_yes	对 啊 干 什 么
sys_yes	对 啊 干 啥
sys_yes	对 啊 咋 了
sys_yes	对 啊 有 事 吗
sys_yes	对 啊 有 什 么 事
sys_yes	对 啊 有 啥 事
sys_yes	对 啊 怎 么 啦
sys_yes	对 啊 你 说 什 么 事
sys_yes	对 啊 有 啥 事 情
sys_yes	对 啊 有 什 么 事 情
sys_yes	对 呀 什 么 事
sys_yes	对 呀 怎 么 了
sys_yes	对 呀 干 什 么
sys_yes	对 呀 干 啥
sys_yes	对 呀 咋 了
sys_yes	对 呀 有 事 吗
sys_yes	对 呀 有 什 么 事
sys_yes	对 呀 有 啥 事
sys_yes	对 呀 什 么 事 情
sys_yes	对 呀 怎 么 啦
sys_yes	对 呀 你 说 什 么 事
sys_yes	对 呀 有 啥 事 情
sys_yes	对 呀 有 什 么 事 情
sys_yes	对 哦 什 么 事
sys_yes	对 哦 怎 么 了
sys_yes	对 哦 干 什 么
sys_yes	对 哦 干 啥
sys_yes	对 哦 咋 了
sys_yes	对 哦 有 事 吗
sys_yes	对 哦 有 什 么 事
sys_yes	对 哦 有 啥 事
sys_yes	对 哦 什 么 事 情
sys_yes	对 哦 怎 么 啦
sys_yes	对 哦 你 说 什 么 事
sys_yes	对 哦 有 啥 事 情
sys_yes	对 哦 有 什 么 事 情
sys_yes	嗯 对 什 么 事
sys_yes	嗯 对 怎 么 了
sys_yes	嗯 对 干 什 么
sys_yes	嗯 对 干 啥
sys_yes	嗯 对 咋 了
sys_yes	嗯 对 有 事 吗
sys_yes	嗯 对 有 什 么 事
sys_yes	嗯 对 有 啥 事
sys_yes	嗯 对 什 么 事 情
sys_yes	嗯 对 怎 么 啦
sys_yes	嗯 对 你 说 什 么 事
sys_yes	嗯 对 有 啥 事 情
sys_yes	嗯 对 有 什 么 事 情
sys_yes	干 嘛 啊 就 是 我
sys_yes	就 是 我 啊 有 事 吗
sys_yes	有 事 吗 就 是 我
sys_yes	有 事 吗 是 我
sys_yes	就 是 我 找 我 干 啥
sys_yes	是 我 干 嘛
sys_yes	是 我 干 嘛 呀
sys_yes	我 就 是 有 什 么 事
sys_yes	是 我 本 人 怎 么 了
sys_yes	找 我 做 什 么
sys_yes	找 我 有 什 么 事
sys_yes	找 我 有 什 么 事 吗
sys_yes	我 是 怎 么 啦
sys_yes	对 什 么 事 儿
sys_yes	是 的 什 么 事 啊
sys_yes	恩 怎 么 啦
sys_yes	恩 你 说 什 么 事
sys_yes	恩 怎 么 了
sys_yes	恩 什 么 事
sys_yes	对 啊 咋 啦
sys_yes	对 的 咋 啦
sys_yes	是 啊 咋 啦
sys_yes	是 啊 干 嘛
sys_yes	我 是 怎 么 了
sys_yes	你 说 我 是
sys_yes	我 说 我 是
sys_yes	你 说 吧 我 是
sys_yes	我 是 你 说
sys_yes	我 是 你 说 吧
sys_yes	说 啊 我 是
sys_yes	我 是 你 说 啊
sys_yes	恩 你 说
sys_yes	嗯 你 说
sys_yes	我 是 啊
sys_yes	我 是 我 是
sys_yes	本 人 我 是
sys_yes	是 我 呀
sys_yes	就 是 我 呀
sys_yes	对 头 我 是 本 人
sys_yes	对 啊 我 是 本 人
sys_yes	嗯 是 我 是 本 人
sys_yes	嗯 对 我 是 本 人
sys_yes	嗯 是 的 我 是 本 人
sys_yes	嗯 对 的 我 是 本 人
sys_yes	嗯 是 是 是 我 是 本 人
sys_yes	嗯 对 对 对 我 是 本 人
sys_yes	嗯 是 啊 我 是 本 人
sys_yes	嗯 是 呀 我 是 本 人
sys_yes	嗯 对 啊 我 是 本 人
sys_yes	嗯 对 呀 我 是 本 人
sys_yes	嗯 对 头 我 是 本 人
sys_yes	嗯 我 是 本 人 说 吧
sys_yes	嗯 我 是 本 人 你 说 吧
sys_yes	嗯 我 是 本 人 你 说
sys_yes	我 是 本 人 什 么 事 你 说
sys_yes	我 是 本 人 什 么 事 情
sys_yes	我 是 本 人 你 哪 里
sys_yes	我 是 本 人 你 哪 个
sys_yes	我 是 本 人 你 哪 边
sys_yes	我 是 本 人 你 说 吧
sys_yes	我 是 本 人 干 什 么
sys_yes	我 是 本 人 做 什 么
sys_yes	我 是 本 人 你 哪 边 的
sys_yes	我 是 本 人 你 找 谁
sys_yes	我 是 本 人 你 找 哪 个
sys_yes	我 是 本 人 你 找 谁 呀
sys_yes	我 是 本 人 你 那 边
sys_yes	嗯 就 是 我 说 吧
sys_yes	嗯 就 是 我 你 说 吧
sys_yes	嗯 就 是 我 你 说
sys_yes	就 是 我 什 么 事 你 说
sys_yes	就 是 我 你 哪 里
sys_yes	就 是 我 你 哪 个
sys_yes	就 是 我 你 哪 边
sys_yes	就 是 我 你 说 吧
sys_yes	就 是 我 做 什 么
sys_yes	就 是 我 你 哪 边 的
sys_yes	就 是 我 你 找 谁
sys_yes	就 是 我 你 找 哪 个
sys_yes	就 是 我 你 找 谁 呀
sys_yes	就 是 我 你 那 边
sys_yes	嗯 我 是
sys_yes	恩 我 是
chitchat	我 是 他 哥 哥
chitchat	他 爸 爸
chitchat	他 妈 妈
chitchat	他 老 婆
chitchat	她 老 公
chitchat	他 朋 友
chitchat	是 他 朋 友
chitchat	是 他 同 事
chitchat	我 是 他 父 亲
chitchat	妈 妈
sys_no	不 是 本 人
chitchat	我 是 他 家 人 怎 么 了
chitchat	他 不 方 便 接 电 话
chitchat	他 最 近 不 方 便 接 电 话
sys_yes	嗯 认 识
sys_yes	认 识 他
sys_yes	我 认 识 他
sys_yes	认 得 他
sys_yes	我 认 得 他
sys_yes	认 识 认 识
sys_yes	他 啊 我 认 识
sys_yes	他 啊 我 认 得
sys_yes	认 得 认 得
sys_yes	嗯 晓 得
sys_yes	晓 得 他
sys_yes	我 晓 得 他
sys_yes	晓 得 晓 得
sys_yes	他 啊 我 晓 得
sys_yes	认 识
chitchat	家 人
chitchat	朋 友
chitchat	同 事
chitchat	同 学
chitchat	亲 戚
chitchat	爸 爸
chitchat	父 亲
chitchat	女 儿
chitchat	儿 子
chitchat	孩 子
chitchat	姑 姑
chitchat	舅 舅
chitchat	叔 叔
chitchat	室 友
chitchat	找 他 有 事
chitchat	出 去 了
chitchat	他 我 朋 友
chitchat	他 我 家 人
chitchat	他 我 女 儿
chitchat	他 我 儿 子
chitchat	不 在
chitchat	哥 哥
chitchat	姐 姐
chitchat	妹 妹
chitchat	弟 弟
chitchat	妻 子
chitchat	老 婆
chitchat	老 公
chitchat	丈 夫
chitchat	爱 人
chitchat	父 母
sys_no	国 外 没 回 来
chitchat	我 是 他 朋 友
chitchat	我 是 他 家 人
chitchat	我 是 他 儿 子
chitchat	我 是 他 女 儿
chitchat	我 是 他 姐 姐
chitchat	我 是 他 妹 妹
chitchat	我 是 他 弟 弟
chitchat	我 是 他 妻 子
chitchat	我 是 他 老 婆
chitchat	我 是 他 老 公
chitchat	我 是 他 丈 夫
chitchat	我 是 他 爱 人
chitchat	我 是 他 爸 爸
chitchat	我 是 他 妈 妈
chitchat	我 是 他 父 母
chitchat	我 是 他 亲 戚
sys_no	他 现 在 不 在
chitchat	他 暂 时 不 在
chitchat	他 还 没 回 来
chitchat	他 没 回 来
chitchat	他 出 去 了
chitchat	他 出 去 没 回 来
chitchat	他 刚 出 去
chitchat	他 手 机 落 我 这 了
chitchat	他 号 码 换 了
chitchat	我 会 转 告
chitchat	找 他 干 嘛
chitchat	号 码 不 是 我 的
chitchat	机 主 不 在
chitchat	不 睡 我
chitchat	手 机 不 是 我 的
chitchat	不 是 老 板
chitchat	我 是 打 工
chitchat	他 人 不 在
chitchat	他 在 忙
chitchat	他 忙 呢
chitchat	他 手 机 没 带
chitchat	他 没 带 手 机
chitchat	他 忘 记 带 手 机
chitchat	我 不 叫 这 个
chitchat	你 们 怎 么 又 打 来
chitchat	干 嘛 又 打 来
chitchat	出 门 了
chitchat	外 出 了
chitchat	他 出 门 了
chitchat	他 出 差 了
chitchat	他 去 楼 下 了
chitchat	他 去 菜 场 了
chitchat	他 去 买 菜 了
chitchat	他 去 超 市 了
chitchat	他 到 超 市
chitchat	他 到 菜 场 去
chitchat	他 买 菜 去 了
chitchat	他 出 去 买 东 西
chitchat	他 买 东 西 去 了
chitchat	前 台
chitchat	他 财 务
chitchat	是 我 财 务
chitchat	是 我 们 财 务
chitchat	家 里 面 的 人
chitchat	家 里 人
chitchat	我 家 人
chitchat	我 家 里
chitchat	媳 妇
chitchat	爸 妈
chitchat	兄 弟
chitchat	表 妹
chitchat	表 姐
chitchat	表 哥
chitchat	表 弟
chitchat	表 兄
chitchat	堂 妹
chitchat	堂 姐
chitchat	堂 哥
chitchat	堂 弟
chitchat	堂 兄
chitchat	姨 父
chitchat	姨 妈
chitchat	我 家 里 人
chitchat	男 朋 友
chitchat	女 朋 友
chitchat	人 事
chitchat	我 爸 妈
chitchat	老 乡
chitchat	太 太
chitchat	邻 居
chitchat	我 男 朋 友
chitchat	我 女 朋 友
chitchat	他 爸
chitchat	他 妈
chitchat	母 亲
chitchat	她 男 朋 友
chitchat	他 女 朋 友
chitchat	他 姐 姐
chitchat	他 弟 弟
chitchat	他 妹 妹
chitchat	他 哥 哥
chitchat	孩 子 家 长
chitchat	孩 子 长 辈
chitchat	孩 子 他 爸
chitchat	小 孩 他 爸
chitchat	孩 子 他 妈
chitchat	小 孩 他 妈
chitchat	孩 子 的 亲 戚
chitchat	小 孩 的 亲 戚
chitchat	家 长
chitchat	孩 子 的 长 辈
chitchat	小 孩 的 长 辈
chitchat	不 是 小 孩 监 护 人
chitchat	不 是 孩 子 监 护 人
chitchat	不 是 小 孩 的 监 护 人
chitchat	不 是 孩 子 的 监 护 人
chitchat	不 是 监 护 人
chitchat	姑 妈
chitchat	姑 父
chitchat	小 姑
chitchat	孩 子 他 姑
chitchat	小 孩 他 姑
chitchat	小 姨
chitchat	大 姑
chitchat	大 姨
chitchat	姨 夫
chitchat	小 姑 姑
chitchat	伯 伯
chitchat	大 伯
chitchat	大 叔
chitchat	爷 爷
chitchat	奶 奶
chitchat	公 公
chitchat	婆 婆
chitchat	姑 婆
chitchat	阿 姨
chitchat	孩 子 的 阿 姨
chitchat	小 孩 的 阿 姨
chitchat	孩 子 阿 姨
chitchat	小 孩 阿 姨
chitchat	大 舅
chitchat	二 舅
chitchat	小 舅
chitchat	嫂 子
chitchat	大 嫂
chitchat	二 嫂
chitchat	小 孩 的 嫂 子
chitchat	孩 子 的 嫂 子
chitchat	舅 妈
chitchat	岳 父
chitchat	岳 母
chitchat	舅 父
chitchat	舅 母
chitchat	孩 子 的 小 姨
chitchat	孩 子 的 大 姑
chitchat	孩 子 的 大 姨
chitchat	孩 子 的 姨 妈
chitchat	孩 子 的 姨 夫
chitchat	孩 子 的 姑 姑
chitchat	孩 子 的 小 姑 姑
chitchat	孩 子 的 伯 伯
chitchat	孩 子 的 大 伯
chitchat	孩 子 的 大 叔
chitchat	孩 子 的 叔 叔
chitchat	孩 子 的 爷 爷
chitchat	孩 子 的 奶 奶
chitchat	孩 子 的 公 公
chitchat	孩 子 的 婆 婆
chitchat	孩 子 的 姑 婆
chitchat	孩 子 的 舅 舅
chitchat	孩 子 的 大 舅
chitchat	孩 子 的 二 舅
chitchat	孩 子 的 小 舅
chitchat	孩 子 的 舅 父
chitchat	孩 子 的 舅 母
chitchat	孩 子 的 岳 父
chitchat	孩 子 的 岳 母
chitchat	外 婆
chitchat	外 公
chitchat	我 爸
chitchat	我 妈
chitchat	我 儿 子
chitchat	我 女 儿
chitchat	我 爱 人
chitchat	我 老 公
chitchat	我 老 婆
chitchat	我 哥
chitchat	我 妹 妹
chitchat	我 姐
chitchat	我 弟 弟
chitchat	我 闺 女
chitchat	兄 弟 姐 妹
chitchat	旁 系 亲 属
chitchat	隔 壁
chitchat	是 我 姐 妹
chitchat	内 人
chitchat	我 是 他 姐
chitchat	亲 属
chitchat	家 属
chitchat	我 老 爸
chitchat	我 老 妈
chitchat	不 在 本 人 名 下
chitchat	不 在 我 名 下
chitchat	不 是 在 我 名 下
chitchat	不 在 我 的 名 下
chitchat	不 是 在 我 的 名 下
chitchat	是 我 爸
chitchat	是 我 妈
chitchat	是 我 爷 爷
chitchat	是 我 奶 奶
chitchat	认 识 的
chitchat	认 识 啊
chitchat	我 知 道
chitchat	我 知 道 他
chitchat	肯 定 认 识
chitchat	肯 定 认 识 啊
chitchat	知 道 这 个 人
chitchat	听 过 这 个 人
chitchat	认 识 这 个 人
chitchat	好 久 不 联 系
chitchat	很 久 不 联 系
chitchat	好 久 没 联 系
chitchat	很 久 没 联 系
chitchat	很 久 没 有 联 系
chitchat	好 久 没 有 联 系
chitchat	没 再 联 系
chitchat	没 有 再 联 系
chitchat	断 了 联 系
chitchat	联 系 断 了
chitchat	我 认 识 她
chitchat	不 太 熟
chitchat	不 是 很 熟
chitchat	跟 她 不 熟
chitchat	跟 他 不 熟
chitchat	普 通 朋 友
chitchat	见 过 一 两 次
chitchat	吃 个 一 次 饭
chitchat	吃 过 饭
chitchat	吃 过 两 次 饭
chitchat	泛 泛 之 交
chitchat	不 熟 悉
chitchat	不 太 熟 悉
chitchat	他 的 号 码 换 了
chitchat	号 码 换 掉 了
chitchat	号 码 已 经 换 了
chitchat	换 号 了
chitchat	换 号 码 了
chitchat	换 别 的 号 码 了
chitchat	换 其 他 号 码 了
chitchat	我 会 告 诉 他
chitchat	我 会 跟 他 讲
chitchat	我 回 头 告 诉 她
chitchat	我 回 头 跟 他 讲
chitchat	我 回 头 通 知 他
chitchat	我 等 会 告 诉 他
chitchat	我 一 会 告 诉 他
chitchat	我 等 会 通 知 他
chitchat	我 等 会 转 告
chitchat	我 等 会 帮 你 转 告
chitchat	我 会 转 达
chitchat	我 会 帮 你 转 达
chitchat	会 通 知 他
chitchat	会 告 诉 他
chitchat	会 和 他 说
chitchat	会 跟 他 说
chitchat	会 跟 他 讲
chitchat	会 转 告 他
chitchat	会 告 诉 他 的
chitchat	会 叫 他 还 的
chitchat	好 的 我 跟 他 说
chitchat	好 的 我 找 他
chitchat	好 的 我 告 诉 他
chitchat	好 的 我 转 告 他
chitchat	我 会 告 诉 她
chitchat	我 会 跟 她 讲
chitchat	我 回 头 跟 她 讲
chitchat	我 回 头 通 知 她
chitchat	我 等 会 告 诉 她
chitchat	我 一 会 告 诉 她
chitchat	我 等 会 通 知 她
chitchat	会 通 知 她
chitchat	会 告 诉 她
chitchat	会 和 她 说
chitchat	会 跟 她 说
chitchat	会 跟 她 讲
chitchat	会 转 告 她
chitchat	会 告 诉 她 的
chitchat	会 叫 她 还 的
chitchat	好 的 我 跟 她 说
chitchat	好 的 我 找 她
chitchat	好 的 我 告 诉 她
chitchat	好 的 我 转 告 她
chitchat	找 他 什 么 事
chitchat	找 他 有 什 么 事
chitchat	为 什 么 找 他
chitchat	为 啥 找 他
chitchat	找 他 做 什 么
chitchat	找 他 干 什 么
chitchat	找 他 有 事 吗
chitchat	找 他 有 什 么 事 吗
chitchat	找 他 是 不 是 有 事
chitchat	找 她 干 嘛
chitchat	找 她 什 么 事
chitchat	找 她 有 什 么 事
chitchat	为 什 么 找 她
chitchat	为 啥 找 她
chitchat	找 她 做 什 么
chitchat	找 她 干 什 么
chitchat	找 她 有 事 吗
chitchat	找 她 是 不 是 有 事
chitchat	找 她 有 啥 事
chitchat	找 他 有 啥 事
chitchat	是 我 家 人
chitchat	哪 位
chitchat	哪 里
chitchat	什 么 事
chitchat	有 事 吗
chitchat	干 什 么 的
chitchat	是 什 么 东 西 啊
chitchat	什 么 东 西
chitchat	是 哪 边
chitchat	你 是 哪 里
chitchat	你 哪 里
chitchat	你 们 是 哪 里
chitchat	哪 边
chitchat	哪 块
chitchat	哪 边 的
chitchat	你 是 哪 边
chitchat	您 是 哪 边
chitchat	你 哪 边
chitchat	您 哪 边
chitchat	你 们 是 哪 边
chitchat	您 们 是 哪 边
chitchat	哪 的
chitchat	你 哪 的
chitchat	是 哪 的
chitchat	哪 里 的
chitchat	哪 呢
chitchat	您 们 是 哪 里
chitchat	哪 块 的
chitchat	是 哪 块
chitchat	哪 儿
chitchat	是 哪 里
chitchat	你 那 里
chitchat	那 边 的
chitchat	您 是 哪
chitchat	你 们 是 哪
chitchat	你 们 那 是 哪
chitchat	什 么 事 儿
chitchat	你 干 嘛
chitchat	说 的 什 么
chitchat	讲 的 什 么
chitchat	你 说 的 什 么
chitchat	你 讲 的 什 么
chitchat	你 讲 啥
chitchat	怎 么 说
chitchat	咋 了
chitchat	咋 啦
chitchat	什 么 事 情
chitchat	什 么 鬼
chitchat	做 什 么
chitchat	啥 事
chitchat	啥 事 情
chitchat	干 什 么
chitchat	干 啥
chitchat	怎 么 了
chitchat	怎 么 啦
chitchat	怎 么 回 事
chitchat	怎 么 拉
chitchat	打 电 话 干 啥
chitchat	搞 什 么
chitchat	弄 什 么
chitchat	干 嘛
chitchat	有 事 嘛
chitchat	有 什 么 事
chitchat	有 事 情 吗
chitchat	有 什 么 事 情
chitchat	你 要 干 嘛
chitchat	你 要 干 什 么
chitchat	有 啥 事
chitchat	搞 什 么 的
chitchat	做 什 么 的
chitchat	是 做 什 么
chitchat	你 们 做 什 么
chitchat	你 们 是 做 什 么
chitchat	做 啥 的
chitchat	办 什 么 的
chitchat	管 什 么 的
chitchat	干 嘛 的
chitchat	办 理 什 么 业 务 的
chitchat	办 理 什 么 的
chitchat	是 办 理 啥 业 务 的
chitchat	做 什 么 东 西 的
chitchat	啥 东 西
chitchat	什 么 啊
chitchat	什 么 呢
chitchat	啥 玩 意
chitchat	谁 啊
chitchat	你 谁
chitchat	你 是 谁
chitchat	谁 呀
chitchat	那 你 是 哪 个
chitchat	你 是 哪 一 个
chitchat	你 是 哪 个
chitchat	哪 个
chitchat	哪 个 呀
chitchat	哪 个 啊 你
chitchat	你 是 谁 啊
chitchat	你 谁 啊
chitchat	你 哪 位
chitchat	你 找 谁 啊
chitchat	你 是 哪 里 的
chitchat	你 谁 呀
chitchat	哪 一 个
chitchat	你 哪 一 个
chitchat	你 哪 一 位
chitchat	哪 一 位
chitchat	是 谁
chitchat	你 们 干 什 么 的
chitchat	你 们 是 做 什 么 的
chitchat	你 们 主 要 干 嘛 的
chitchat	主 要 干 嘛 的
chitchat	是 干 什 么 的
chitchat	是 干 嘛 的
chitchat	你 们 是 干 嘛 的
chitchat	你 们 是 干 什 么 的
chitchat	你 找 谁
sys_no	不 是 啊
sys_no	不 是 的
sys_no	打 错 了
sys_no	不 是
sys_no	我 不 是
sys_no	我 不 认 识 的
sys_no	不 认 识 啊
sys_no	嗯 不 是 的
sys_no	你 打 错 了
sys_no	我 不 认 识 他
sys_no	错 了
sys_no	不 知 道
sys_no	打 错
sys_no	不 认 识
sys_no	不 明 白
sys_no	不 对
sys_no	你 打 错 了 吧
sys_no	错 了 吧
sys_no	搞 错 了
sys_no	你 搞 错 了
sys_no	你 搞 错 了 吧
sys_no	搞 错 了 吧
sys_no	不 是 呀
sys_no	不 是 的 呀
sys_no	不 是 的 啊
sys_no	不 是 不 是
sys_no	不 是 打 错 了
sys_no	不 是 打 错 了 吧
sys_no	不 是 搞 错 了
sys_no	不 是 搞 错 了 吧
sys_no	不 是 你 打 错 了
sys_no	不 是 你 搞 错 了
sys_no	不 是 你 搞 错 了 吧
sys_no	不 是 你 打 错 了 吧
sys_no	不 是 不 是 打 错 了
sys_no	不 是 不 是 你 打 错 了
sys_no	不 是 不 是 搞 错 了
sys_no	不 是 不 是 你 搞 错 了
sys_no	找 错 了
sys_no	你 找 错 了
sys_no	弄 错
sys_no	不 了 解
sys_no	电 话 打 错 了
sys_no	打 错 电 话 了
sys_no	找 错
sys_no	不 是 你 要 找 的 人
sys_no	不 是 我 的 电 话
sys_no	号 码 不 是 我
sys_no	不 是 我 号 码
sys_no	不 是 我 电 话
sys_no	不 是 我 手 机
sys_no	不 是 我 手 机 号 码
sys_no	不 是 我 手 机 号
sys_no	不 是 我 的
sys_no	不 是 我 的 号 码
sys_no	不 认 识 的
sys_no	不 认 识 他
sys_no	不 知 道 这 个 人
sys_no	这 人 我 不 认 识
sys_no	不 知 道 这 人
sys_no	这 人 谁 啊
sys_no	不 知 道 他
sys_no	不 认 识 这 个 人
sys_no	没 这 个 人
sys_no	没 有 这 个 人
sys_no	并 没 有
sys_no	并 不 是
sys_no	不 四
sys_no	不 似
sys_no	有 错
sys_no	有 误
sys_no	不 符
sys_no	不 匹 配
sys_no	不 准 确
sys_no	对 不 上
sys_no	不 正 确
sys_no	异 常
sys_no	匹 配 不 上
sys_no	错 误
sys_no	错 的
sys_no	搞 错
sys_no	弄 错 了
sys_no	是 不 是 弄 错 了
sys_no	弄 错 了 吧
sys_no	是 不 是 搞 错 了
sys_no	算 错
sys_no	没 听 说
sys_no	没 听 说 过
sys_no	没 听 过
sys_no	不 熟 不 知 道
sys_no	不 晓 得
sys_no	不 清 楚
sys_no	不 清 楚
sys_no	不 清 楚
sys_no	不 清 楚
sys_no	没 了 解
sys_no	没 了 解 过
sys_no	没 接 触
sys_no	没 接 触 过
sys_no	没 有 了 解
sys_no	没 有 了 解 过
sys_no	没 有 听 说 过
sys_no	没 有 听 过
sys_no	没 有 接 触
sys_no	没 有 接 触 过
sys_no	没 有 清 楚
